glytoucan_ac,byonic,name_source,composition,mass
G48954CA,HexNAc(3)Hex(4)dHex(1)NeuAc(1) % 1712.61330202,G72791KH,HexNAc(3)Hex(4)dHex(1)NeuAc(1),1712.61330202
G48962EP,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G48963AT,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G48967YX,HexNAc(1)Hex(3) % 707.248407805,G08590QR,HexNAc(1)Hex(3),707.248407805
G48971DN,HexNAc(6)Hex(6)dHex(1)NeuAc(1) % 2645.95706684,G54417MJ,HexNAc(6)Hex(6)dHex(1)NeuAc(1),2645.95706684
G48974JE,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
G48975GN,HexNAc(4)Hex(4)dHex(2) % 1770.65516686,G50073PQ,HexNAc(4)Hex(4)dHex(2),1770.65516686
G48975UM,HexNAc(7)Hex(9) % 2898.04158444,G81124ET,HexNAc(7)Hex(9),2898.04158444
G48977MO,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G48979ED,HexNAc(6)Hex(7)dHex(4) % 2955.08820031,G22589VJ,HexNAc(6)Hex(7)dHex(4),2955.08820031
G48980HE,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G48980VV,HexNAc(2)Hex(2)NeuGc(1) % 1055.36528817,G06048QL,HexNAc(2)Hex(2)NeuGc(1),1055.36528817
G48982WL,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G48984CM,HexNAc(3)Hex(6) % 1599.56562352,G28541PG,HexNAc(3)Hex(6),1599.56562352
G48988HG,HexNAc(5)Hex(6)NeuAc(3) % 2879.01061863,G06247RL,HexNAc(5)Hex(6)NeuAc(3),2879.01061863
G48989LO,HexNAc(4)Hex(4)NeuAc(1) % 1769.63476575,G45504EY,HexNAc(4)Hex(4)NeuAc(1),1769.63476575
G48992SV,HexNAc(5)Hex(6)dHex(2)NeuAc(3) % 3171.12643637,G06704MH,HexNAc(5)Hex(6)dHex(2)NeuAc(3),3171.12643637
G48996ED,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G48997MK,HexNAc(3)Hex(2)dHex(2) % 1243.47014726,G61099GA,HexNAc(3)Hex(2)dHex(2),1243.47014726
G48998UF,HexNAc(1)Hex(1)dHex(1)NeuAc(1) % 820.29608631,G98896IU,HexNAc(1)Hex(1)dHex(1)NeuAc(1),820.29608631
G49003MO,HexNAc(4)Hex(5)dHex(2)NeuAc(1) % 2223.80340699,G47737VJ,HexNAc(4)Hex(5)dHex(2)NeuAc(1),2223.80340699
G49003YA,HexNAc(5)Hex(6)NeuAc(2)NeuGc(1) % 2895.00553326,G02057QV,HexNAc(5)Hex(6)NeuAc(2)NeuGc(1),2895.00553326
G49009JI,HexNAc(3)Hex(3)dHex(1)Pent(1) % 1391.50732068,G84164DF,HexNAc(3)Hex(3)dHex(1)Pent(1),1391.50732068
G49009XO,HexNAc(2)Hex(1)dHex(1) % 732.28004228,G94583DZ,HexNAc(2)Hex(1)dHex(1),732.28004228
G49013BK,HexNAc(5)Hex(4)dHex(1)NeuAc(2) % 2409.86746386,G95835XS,HexNAc(5)Hex(4)dHex(1)NeuAc(2),2409.86746386
G49018RC,HexNAc(4)Hex(7) % 1964.69781962,G49018RC,HexNAc(4)Hex(7),1964.69781962
G49020UX,HexNAc(3)Hex(6)dHex(1)NeuAc(1) % 2036.71894902,G09528DL,HexNAc(3)Hex(6)dHex(1)NeuAc(1),2036.71894902
G49022TK,HexNAc(3)Hex(6)dHex(1)NeuAc(1) % 2036.71894902,G09528DL,HexNAc(3)Hex(6)dHex(1)NeuAc(1),2036.71894902
G49024AU,HexNAc(4)Hex(5)dHex(1)Sulpho(1) % 1866.60689608,G63236GA,HexNAc(4)Hex(5)dHex(1)Sulpho(1),1866.60689608
G49032YJ,HexNAc(6)Hex(10)dHex(1)NeuAc(1) % 3294.16836083,G51572MS,HexNAc(6)Hex(10)dHex(1)NeuAc(1),3294.16836083
G49034PT,HexNAc(1)Hex(1) % 383.142760805,G43417UB,HexNAc(1)Hex(1),383.142760805
G49035CH,HexNAc(6)Hex(6)dHex(2)NeuAc(1) % 2792.0149757,G49035CH,HexNAc(6)Hex(6)dHex(2)NeuAc(1),2792.0149757
G49035IR,HexNAc(6)Hex(6)dHex(3) % 2646.97746794,G34852SB,HexNAc(6)Hex(6)dHex(3),2646.97746794
G49036HT,HexNAc(1)Hex(13) % 2327.7766428,G17818RC,HexNAc(1)Hex(13),2327.7766428
G49041CO,HexNAc(3)Hex(5) % 1437.51280002,G39446WN,HexNAc(3)Hex(5),1437.51280002
G49042YY,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
G49043NO,HexNAc(3)Hex(6)NeuAc(1) % 1890.66104015,G01650EU,HexNAc(3)Hex(6)NeuAc(1),1890.66104015
G49045BZ,HexNAc(4)Hex(6)NeuAc(3) % 2675.93124602,G98457BU,HexNAc(4)Hex(6)NeuAc(3),2675.93124602
G49045KA,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G49046GT,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
G49049GM,Hex(4) % 666.2218587,G90306QO,Hex(4),666.2218587
G49053WC,HexNAc(7)Hex(8)dHex(1)NeuAc(4) % 4046.42833634,G64615IX,HexNAc(7)Hex(8)dHex(1)NeuAc(4),4046.42833634
G49055IY,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G49059QM,HexNAc(3)Hex(1)Sulpho(1) % 869.258320605,G53657ER,HexNAc(3)Hex(1)Sulpho(1),869.258320605
G49070AB,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G49071RJ,HexNAc(1)Hex(14) % 2489.82946631,G35496OB,HexNAc(1)Hex(14),2489.82946631
G49071WQ,HexNAc(5)Hex(3)Sulpho(1) % 1599.52271281,G63273GB,HexNAc(5)Hex(3)Sulpho(1),1599.52271281
G49077EU,HexNAc(5)Hex(3)NeuAc(2) % 2101.7567315,G60041XW,HexNAc(5)Hex(3)NeuAc(2),2101.7567315
G49078BH,HexNAc(2)Hex(2) % 748.27495691,G53434XO,HexNAc(2)Hex(2),748.27495691
G49084JY,HexNAc(6)Hex(9)dHex(1)NeuAc(2) % 3423.21095397,G25098MR,HexNAc(6)Hex(9)dHex(1)NeuAc(2),3423.21095397
G49084LP,HexNAc(6)Hex(8)NeuAc(1) % 2824.00480496,G87208AT,HexNAc(6)Hex(8)NeuAc(1),2824.00480496
G49086NE,HexNAc(4)Hex(5)dHex(1) % 1786.65008149,G83555HU,HexNAc(4)Hex(5)dHex(1),1786.65008149
G49088AN,HexNAc(3)Hex(3)dHex(1)NeuAc(2) % 1841.65589516,G79265CF,HexNAc(3)Hex(3)dHex(1)NeuAc(2),1841.65589516
G49089LF,HexNAc(4)Hex(5)dHex(1)NeuAc(2) % 2368.84091476,G88374WZ,HexNAc(4)Hex(5)dHex(1)NeuAc(2),2368.84091476
G49090TY,HexNAc(6)Hex(6)dHex(1)NeuAc(2) % 2937.05248347,G98596OT,HexNAc(6)Hex(6)dHex(1)NeuAc(2),2937.05248347
G49096VL,HexNAc(6)Hex(7)dHex(1) % 2516.9144737,G49739MP,HexNAc(6)Hex(7)dHex(1),2516.9144737
G49101OB,HexNAc(5)Hex(6)dHex(1)NeuAc(3) % 3025.0685275,G94917XT,HexNAc(5)Hex(6)dHex(1)NeuAc(3),3025.0685275
G49101QW,HexNAc(3)Hex(5)dHex(2) % 1729.62861776,G27622TD,HexNAc(3)Hex(5)dHex(2),1729.62861776
G49104KI,HexNAc(6)Hex(4) % 1884.69809433,G25079LO,HexNAc(6)Hex(4),1884.69809433
G49105NA,HexNAc(5)Hex(6)dHex(1) % 2151.78227759,G44211QA,HexNAc(5)Hex(6)dHex(1),2151.78227759
G49108TO,HexNAc(1) % 221.089937305,G29068FM,HexNAc(1),221.089937305
G49112ZN,dHex(1) % 164.06847357,G02438LG,dHex(1),164.06847357
G49117TS,HexNAc(1)Hex(3)NeuAc(2) % 1289.43924108,G96970RU,HexNAc(1)Hex(3)NeuAc(2),1289.43924108
G49118UG,HexNAc(5)Hex(6)dHex(1)NeuAc(3) % 3025.0685275,G94917XT,HexNAc(5)Hex(6)dHex(1)NeuAc(3),3025.0685275
G49118ZT,HexNAc(1)Hex(2)Sulpho(1) % 625.152398895,G06932DR,HexNAc(1)Hex(2)Sulpho(1),625.152398895
G49120XR,HexNAc(3)Hex(3) % 1113.40715301,G57317CE,HexNAc(3)Hex(3),1113.40715301
G49124LP,HexNAc(2)Hex(4)NeuAc(1) % 1363.47602054,G97205DE,HexNAc(2)Hex(4)NeuAc(1),1363.47602054
G49125NP,HexNAc(7)Hex(5) % 2249.83029043,G26330YA,HexNAc(7)Hex(5),2249.83029043
G49128NT,HexNAc(2)Hex(1)dHex(1) % 732.28004228,G94583DZ,HexNAc(2)Hex(1)dHex(1),732.28004228
G49129IG,HexNAc(4)Hex(3)Sulpho(1) % 1396.44334021,G67486RJ,HexNAc(4)Hex(3)Sulpho(1),1396.44334021
G49129IL,HexNAc(5)Hex(4)dHex(1)NeuAc(2) % 2409.86746386,G95835XS,HexNAc(5)Hex(4)dHex(1)NeuAc(2),2409.86746386
G49129XZ,NeuAc(2) % 600.20139797,G33147DG,NeuAc(2),600.20139797
G49130JL,HexNAc(6)Hex(5)dHex(1) % 2192.8088267,G69364JQ,HexNAc(6)Hex(5)dHex(1),2192.8088267
G49134ZT,HexNAc(6)Hex(3)dHex(2) % 2014.76108857,G59540CB,HexNAc(6)Hex(3)dHex(2),2014.76108857
G49135LH,HexNAc(5)Hex(6) % 2005.72436872,G60033FS,HexNAc(5)Hex(6),2005.72436872
G49139EZ,HexNAc(1)Hex(3) % 707.248407805,G08590QR,HexNAc(1)Hex(3),707.248407805
G49141JA,HexNAc(1)dHex(1) % 367.147846175,G00194GV,HexNAc(1)dHex(1),367.147846175
G49151OV,HexNAc(6)Hex(6)NeuAc(1)NeuGc(3) % 3421.17015176,G49151OV,HexNAc(6)Hex(6)NeuAc(1)NeuGc(3),3421.17015176
G49157NY,HexNAc(3)Hex(3) % 1113.40715301,G57317CE,HexNAc(3)Hex(3),1113.40715301
G49157OO,Hex(2)dHex(1) % 488.17412057,G89864HJ,Hex(2)dHex(1),488.17412057
G49159VE,Hex(2)dHex(1)NeuAc(1) % 779.269537205,G49159VE,Hex(2)dHex(1)NeuAc(1),779.269537205
G49167FG,HexNAc(5)Hex(5)dHex(2)NeuAc(2) % 2717.97819623,G32812YZ,HexNAc(5)Hex(5)dHex(2)NeuAc(2),2717.97819623
G49168NM,HexNAc(4)Hex(4)dHex(1)Sulpho(1) % 1704.55407258,G86270PX,HexNAc(4)Hex(4)dHex(1)Sulpho(1),1704.55407258
G49172QD,HexNAc(4)Hex(3)dHex(1) % 1462.54443449,G25987BV,HexNAc(4)Hex(3)dHex(1),1462.54443449
G49173WV,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G49181SW,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G49183WA,HexNAc(1)Hex(2)NeuGc(1) % 852.28591557,G77330IO,HexNAc(1)Hex(2)NeuGc(1),852.28591557
G49187LA,HexNAc(10)Hex(11)dHex(3)NeuAc(2) % 4851.74990913,G49187LA,HexNAc(10)Hex(11)dHex(3)NeuAc(2),4851.74990913
G49191WW,HexNAc(5)Hex(6)NeuAc(1)Sulpho(1) % 2376.77659995,G48642OF,HexNAc(5)Hex(6)NeuAc(1)Sulpho(1),2376.77659995
G49194KA,HexNAc(1)Hex(1)NeuGc(1) % 690.23309207,G27997AO,HexNAc(1)Hex(1)NeuGc(1),690.23309207
G49197FQ,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G49197XP,HexNAc(6)Hex(7) % 2370.85656483,G43669FQ,HexNAc(6)Hex(7),2370.85656483
G49199DP,HexNAc(6)Hex(3)Sulpho(1) % 1802.60208542,G89430VM,HexNAc(6)Hex(3)Sulpho(1),1802.60208542
G49200LA,HexNAc(3)Hex(2)dHex(2)Sulpho(1) % 1323.42696185,G95304CZ,HexNAc(3)Hex(2)dHex(2)Sulpho(1),1323.42696185
G49200MO,HexNAc(3)Hex(3)dHex(2) % 1405.52297075,G28997IA,HexNAc(3)Hex(3)dHex(2),1405.52297075
G49201II,HexNAc(4)Hex(4)dHex(2)NeuAc(1) % 2061.75058349,G40664HB,HexNAc(4)Hex(4)dHex(2)NeuAc(1),2061.75058349
G49204YH,HexNAc(8)Hex(9)dHex(3) % 3539.29468365,G71435WN,HexNAc(8)Hex(9)dHex(3),3539.29468365
G49205AI,HexNAc(2)Hex(5) % 1234.43342741,G02815KT,HexNAc(2)Hex(5),1234.43342741
G49211UN,Hex(11) % 1800.5916232,G40418GW,Hex(11),1800.5916232
G49213TY,HexNAc(3)Hex(4) % 1275.45997652,G57776ZU,HexNAc(3)Hex(4),1275.45997652
G49214RV,HexNAc(1)Hex(9) % 1679.5653488,G45703RF,HexNAc(1)Hex(9),1679.5653488
G49217UE,HexNAc(7)Hex(7)dHex(1)NeuAc(3)Sulpho(1) % 3673.2369108,G73408EA,HexNAc(7)Hex(7)dHex(1)NeuAc(3)Sulpho(1),3673.2369108
G49221CG,HexNAc(2)Hex(2)dHex(2) % 1040.39077465,G51210WZ,HexNAc(2)Hex(2)dHex(2),1040.39077465
G49223WU,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G49224NN,HexNAc(4)Hex(5) % 1640.59217262,G10486CT,HexNAc(4)Hex(5),1640.59217262
G49225WK,HexNAc(4)Hex(5)dHex(1)NeuAc(2) % 2368.84091476,G88374WZ,HexNAc(4)Hex(5)dHex(1)NeuAc(2),2368.84091476
G49228QV,HexNAc(3)Hex(2)dHex(2)Sulpho(1) % 1323.42696185,G95304CZ,HexNAc(3)Hex(2)dHex(2)Sulpho(1),1323.42696185
G49229VH,Hex(6) % 990.3275057,G32030CB,Hex(6),990.3275057
G49232RW,HexNAc(2)Hex(6) % 1396.48625091,G41247ZX,HexNAc(2)Hex(6),1396.48625091
G49233FW,HexNAc(2)Hex(2)dHex(1)Sulpho(1) % 974.28968037,G67631MS,HexNAc(2)Hex(2)dHex(1)Sulpho(1),974.28968037
G49235GA,HexNAc(5)Hex(6)dHex(1)NeuAc(2) % 2733.97311086,G85144OK,HexNAc(5)Hex(6)dHex(1)NeuAc(2),2733.97311086
G49236XV,HexNAc(5)Hex(5)dHex(1)NeuGc(2) % 2603.91011663,G63142YI,HexNAc(5)Hex(5)dHex(1)NeuGc(2),2603.91011663
G49237TF,HexNAc(2)Hex(3)dHex(1)Pent(1) % 1188.42794808,G42032FN,HexNAc(2)Hex(3)dHex(1)Pent(1),1188.42794808
G49241TZ,HexNAc(5)Hex(6)dHex(2)NeuAc(1) % 2588.9356031,G03596YS,HexNAc(5)Hex(6)dHex(2)NeuAc(1),2588.9356031
G49244LQ,HexNAc(4)Hex(6)dHex(3) % 2240.81872273,G58802FE,HexNAc(4)Hex(6)dHex(3),2240.81872273
G49245BM,HexNAc(3)Hex(5) % 1437.51280002,G39446WN,HexNAc(3)Hex(5),1437.51280002
G49251QY,Hex(2)dHex(1) % 488.17412057,G89864HJ,Hex(2)dHex(1),488.17412057
G49264UM,HexNAc(1)Hex(1)Sulpho(2) % 543.056389985,G63748FT,HexNAc(1)Hex(1)Sulpho(2),543.056389985
G49275OO,HexNAc(5)Hex(10)dHex(1) % 2799.9935716,G41970VG,HexNAc(5)Hex(10)dHex(1),2799.9935716
G49277CJ,HexNAc(4)Hex(2)dHex(1) % 1300.49161099,G60060GI,HexNAc(4)Hex(2)dHex(1),1300.49161099
G49278EO,HexNAc(5)Hex(4)dHex(1)Sulpho(1) % 1907.63344519,G73943YH,HexNAc(5)Hex(4)dHex(1)Sulpho(1),1907.63344519
G49280JI,HexNAc(5)Hex(5)dHex(1) % 1989.72945409,G85740DB,HexNAc(5)Hex(5)dHex(1),1989.72945409
G49280NJ,HexNAc(1)Hex(2)dHex(2) % 837.311402045,G67199LR,HexNAc(1)Hex(2)dHex(2),837.311402045
G49282JI,HexNAc(3)Hex(3)dHex(1) % 1259.46506189,G80475RE,HexNAc(3)Hex(3)dHex(1),1259.46506189
G49283QJ,HexNAc(3)Hex(5)dHex(2) % 1729.62861776,G27622TD,HexNAc(3)Hex(5)dHex(2),1729.62861776
G49284IH,HexNAc(4)Hex(6)dHex(2)NeuAc(1) % 2385.8562305,G49284IH,HexNAc(4)Hex(6)dHex(2)NeuAc(1),2385.8562305
G49288ZI,HexNAc(1)Hex(1)NeuAc(1)Sulpho(1) % 754.19499203,G71502QP,HexNAc(1)Hex(1)NeuAc(1)Sulpho(1),754.19499203
G49289HI,HexNAc(2)Hex(4)dHex(1)NeuAc(1) % 1509.53392942,G39916IH,HexNAc(2)Hex(4)dHex(1)NeuAc(1),1509.53392942
G49292FH,HexNAc(2)Hex(2) % 748.27495691,G53434XO,HexNAc(2)Hex(2),748.27495691
G49295JM,Hex(2)dHex(1) % 488.17412057,G89864HJ,Hex(2)dHex(1),488.17412057
G49295WF,HexNAc(6)Hex(7)NeuAc(4) % 3535.23823137,G11115RO,HexNAc(6)Hex(7)NeuAc(4),3535.23823137
G49299UK,HexNAc(5)Hex(4)NeuAc(1)Sulpho(1) % 2052.67095295,G79961MR,HexNAc(5)Hex(4)NeuAc(1)Sulpho(1),2052.67095295
G49299WO,HexNAc(2)Hex(5)NeuAc(2) % 1816.62426068,G28220SO,HexNAc(2)Hex(5)NeuAc(2),1816.62426068
G49299ZV,HexNAc(4)Hex(6)dHex(2) % 2094.76081386,G16175ZV,HexNAc(4)Hex(6)dHex(2),2094.76081386
G49301DO,HexNAc(7)Hex(8)dHex(1) % 2882.0466698,G55216FT,HexNAc(7)Hex(8)dHex(1),2882.0466698
G49301OD,HexNAc(5)Hex(5)dHex(3) % 2281.84527183,G69107AL,HexNAc(5)Hex(5)dHex(3),2281.84527183
G49305IN,HexNAc(6)Hex(7)dHex(1)NeuAc(3)Sulpho(1) % 3470.1575382,G95480OU,HexNAc(6)Hex(7)dHex(1)NeuAc(3)Sulpho(1),3470.1575382
G49305LS,HexNAc(1)Hex(1)dHex(2) % 675.258578545,G82458HY,HexNAc(1)Hex(1)dHex(2),675.258578545
G49305ZE,HexNAc(4)Hex(6)dHex(1)NeuAc(1) % 2239.79832162,G15038BD,HexNAc(4)Hex(6)dHex(1)NeuAc(1),2239.79832162
G49307MQ,HexNAc(4)Hex(6)dHex(1)NeuAc(2) % 2530.89373826,G18307ZZ,HexNAc(4)Hex(6)dHex(1)NeuAc(2),2530.89373826
G49310GD,HexNAc(1)Hex(3)NeuAc(1) % 998.34382444,G09816OK,HexNAc(1)Hex(3)NeuAc(1),998.34382444
G49312SD,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G49313FU,HexNAc(2)Hex(1)NeuAc(1) % 877.317550045,G48586RX,HexNAc(2)Hex(1)NeuAc(1),877.317550045
G49313OK,HexNAc(3)Hex(1) % 789.301506015,G88713AC,HexNAc(3)Hex(1),789.301506015
G49317EL,HexNAc(8)Hex(3)dHex(3) % 2566.97774265,G49317EL,HexNAc(8)Hex(3)dHex(3),2566.97774265
G49318MB,HexNAc(2)Hex(2) % 748.27495691,G53434XO,HexNAc(2)Hex(2),748.27495691
G49320XS,HexNAc(2)Hex(4)dHex(1) % 1218.43851278,G82364UA,HexNAc(2)Hex(4)dHex(1),1218.43851278
G49321WG,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G49322HB,HexNAc(2)Hex(1)NeuAc(1) % 877.317550045,G48586RX,HexNAc(2)Hex(1)NeuAc(1),877.317550045
G49325TM,HexNAc(2)Hex(4)dHex(1) % 1218.43851278,G82364UA,HexNAc(2)Hex(4)dHex(1),1218.43851278
G49329HX,HexNAc(6)Hex(7)dHex(1)NeuAc(4) % 3681.29614024,G95678HJ,HexNAc(6)Hex(7)dHex(1)NeuAc(4),3681.29614024
G49329XU,HexNAc(6)Hex(8)dHex(1)NeuAc(3) % 3552.25354711,G80586MF,HexNAc(6)Hex(8)dHex(1)NeuAc(3),3552.25354711
G49331GC,HexNAc(6)Hex(6)dHex(1)NeuAc(2)Sulpho(1) % 3017.00929806,G92113CH,HexNAc(6)Hex(6)dHex(1)NeuAc(2)Sulpho(1),3017.00929806
G49333DC,HexNAc(2)Hex(3)NeuAc(1) % 1201.42319705,G43709WM,HexNAc(2)Hex(3)NeuAc(1),1201.42319705
G49333PZ,Hex(6) % 990.3275057,G32030CB,Hex(6),990.3275057
G49338RK,HexNAc(2)Hex(3)dHex(2) % 1202.44359815,G21726WW,HexNAc(2)Hex(3)dHex(2),1202.44359815
G49345XT,HexNAc(4)Hex(7)dHex(2) % 2256.81363736,G49345XT,HexNAc(4)Hex(7)dHex(2),2256.81363736
G49347SB,HexNAc(4)Hex(3)NeuGc(1) % 1623.57685689,G58194AN,HexNAc(4)Hex(3)NeuGc(1),1623.57685689
G49348RO,HexNAc(4)Hex(4)dHex(1) % 1624.59725799,G59937CP,HexNAc(4)Hex(4)dHex(1),1624.59725799
G49349BS,HexNAc(3)Hex(1)dHex(1) % 935.359414885,G21259PI,HexNAc(3)Hex(1)dHex(1),935.359414885
G49349CN,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G49353WO,HexNAc(5)Hex(4)dHex(1)NeuAc(1) % 2118.77204723,G44953PJ,HexNAc(5)Hex(4)dHex(1)NeuAc(1),2118.77204723
G49356OF,HexNAc(4)Hex(5)dHex(1)Sulpho(2) % 1946.56371067,G53874PO,HexNAc(4)Hex(5)dHex(1)Sulpho(2),1946.56371067
G49357ZK,HexNAc(3)Hex(5)dHex(1) % 1583.57070889,G15486FH,HexNAc(3)Hex(5)dHex(1),1583.57070889
G49358BI,HexNAc(4)Hex(3)dHex(2) % 1608.60234336,G61855PQ,HexNAc(4)Hex(3)dHex(2),1608.60234336
G49359AJ,HexNAc(2)Hex(7) % 1558.53907441,G31852PQ,HexNAc(2)Hex(7),1558.53907441
G49359UD,HexNAc(4)Hex(5)NeuAc(2) % 2222.78300589,G00912UN,HexNAc(4)Hex(5)NeuAc(2),2222.78300589
G49364DH,HexNAc(5)Hex(7)dHex(1)NeuGc(2) % 2928.01576363,G69964VV,HexNAc(5)Hex(7)dHex(1)NeuGc(2),2928.01576363
G49367OZ,HexNAc(5)Hex(4)dHex(2) % 1973.73453947,G19379ID,HexNAc(5)Hex(4)dHex(2),1973.73453947
G49369WH,HexNAc(6)Hex(3)dHex(1) % 1868.7031797,G55382TU,HexNAc(6)Hex(3)dHex(1),1868.7031797
G49370IN,HexNAc(2)Hex(1)Sulpho(1) % 666.178948,G32406CO,HexNAc(2)Hex(1)Sulpho(1),666.178948
G49370KH,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G49372DP,HexNAc(5)Hex(4)dHex(1)NeuAc(1) % 2118.77204723,G44953PJ,HexNAc(5)Hex(4)dHex(1)NeuAc(1),2118.77204723
G49374CL,HexNAc(4)Hex(5)dHex(2)NeuAc(1) % 2223.80340699,G47737VJ,HexNAc(4)Hex(5)dHex(2)NeuAc(1),2223.80340699
G49380CI,HexNAc(5)Hex(4)dHex(1)NeuAc(2) % 2409.86746386,G95835XS,HexNAc(5)Hex(4)dHex(1)NeuAc(2),2409.86746386
G49382OI,HexNAc(4)Hex(4)dHex(1)Sulpho(1) % 1704.55407258,G86270PX,HexNAc(4)Hex(4)dHex(1)Sulpho(1),1704.55407258
G49383JW,HexNAc(2)Hex(12) % 2368.80319191,G59324HL,HexNAc(2)Hex(12),2368.80319191
G49386TY,HexNAc(1)Hex(2)NeuAc(1) % 836.29100094,G38025DM,HexNAc(1)Hex(2)NeuAc(1),836.29100094
G49394FL,HexNAc(2)Hex(2)dHex(2) % 1040.39077465,G51210WZ,HexNAc(2)Hex(2)dHex(2),1040.39077465
G49400EN,HexNAc(4)Hex(5)dHex(1)NeuGc(1) % 2093.74041275,G80280AS,HexNAc(4)Hex(5)dHex(1)NeuGc(1),2093.74041275
G49401CB,HexNAc(3)Hex(6)dHex(2) % 1891.68144125,G50372IH,HexNAc(3)Hex(6)dHex(2),1891.68144125
G49401NP,HexNAc(2)Hex(10) % 2044.69754491,G83460ZZ,HexNAc(2)Hex(10),2044.69754491
G49401WK,HexNAc(5)Hex(5)dHex(2) % 2135.78736296,G29651HS,HexNAc(5)Hex(5)dHex(2),2135.78736296
G49403QD,HexNAc(1)Hex(3)dHex(1)NeuAc(1) % 1144.40173331,G97949VC,HexNAc(1)Hex(3)dHex(1)NeuAc(1),1144.40173331
G49404MT,HexNAc(2)Hex(4)dHex(1)NeuAc(1) % 1509.53392942,G39916IH,HexNAc(2)Hex(4)dHex(1)NeuAc(1),1509.53392942
G49407NB,HexNAc(5)Hex(4)NeuAc(1)Sulpho(1) % 2052.67095295,G79961MR,HexNAc(5)Hex(4)NeuAc(1)Sulpho(1),2052.67095295
G49407QU,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G49413LL,Hex(8) % 1314.4331527,G97591GH,Hex(8),1314.4331527
G49415CD,HexNAc(4)Hex(5)dHex(1)NeuAc(1) % 2077.74549812,G08293MJ,HexNAc(4)Hex(5)dHex(1)NeuAc(1),2077.74549812
G49417CZ,HexNAc(4)Hex(4) % 1478.53934912,G72787SB,HexNAc(4)Hex(4),1478.53934912
G49423BG,Hex(3)dHex(1) % 650.22694407,G48927BJ,Hex(3)dHex(1),650.22694407
G49424IS,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G49424TY,HexNAc(4)Hex(5) % 1640.59217262,G10486CT,HexNAc(4)Hex(5),1640.59217262
G49427FH,HexNAc(5)Hex(5) % 1843.67154523,G65184UU,HexNAc(5)Hex(5),1843.67154523
G49434EU,Hex(2)dHex(2) % 634.23202944,G39329TJ,Hex(2)dHex(2),634.23202944
G49437KN,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G49440XK,HexNAc(2)Hex(8) % 1720.59189791,G62765YT,HexNAc(2)Hex(8),1720.59189791
G49445EF,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G49446SO,HexNAc(8)Hex(9)dHex(1)NeuAc(3) % 4120.46511581,G27033WF,HexNAc(8)Hex(9)dHex(1)NeuAc(3),4120.46511581
G49447IS,HexNAc(2)Hex(7) % 1558.53907441,G31852PQ,HexNAc(2)Hex(7),1558.53907441
G49449BQ,Hex(6) % 990.3275057,G32030CB,Hex(6),990.3275057
G49452BL,HexNAc(3)Hex(3)Sulpho(1) % 1193.3639676,G68117MB,HexNAc(3)Hex(3)Sulpho(1),1193.3639676
G49455NH,HexNAc(8)Hex(8)dHex(1)NeuAc(1) % 3376.22145904,G62886TD,HexNAc(8)Hex(8)dHex(1)NeuAc(1),3376.22145904
G49460YF,HexNAc(3)Hex(3)NeuAc(1) % 1404.50256965,G34516JZ,HexNAc(3)Hex(3)NeuAc(1),1404.50256965
G49462EF,HexNAc(5)Hex(5)NeuAc(2) % 2425.8623785,G98611JV,HexNAc(5)Hex(5)NeuAc(2),2425.8623785
G49464HB,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
G49464XD,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
